"","OH_NUM","date_debut","date_fin","ID","ID_nom","occupation","densite","date_debut_OH","date_fin_OH","n_zone","diff_zone_occ","diff_zone_dens","n_diff_occ","n_diff_dens","NOM","V_USAGE","NOM_USAGE","V_URB","PORTEE"
"999","2495",1592,1621,NA,NA,"non urbaine","0",1592,1725,2,FALSE,FALSE,1,1,"courtine  (enceinte du 14e s.)",18,"monuments, vestiges","1",2
"1000","2496",1592,1621,NA,NA,"non urbaine","0",1592,1650,2,FALSE,FALSE,1,1,"courtine  (enceinte du 14e s.)",18,"monuments, vestiges","1",2
"1001","2497",1592,1621,NA,NA,"non urbaine","0",1592,1850,3,FALSE,FALSE,1,2,"courtine  (enceinte du 14e s.)",18,"monuments, vestiges","1",2
"1002","2498",1592,1621,"EU_26","tours_N_1","urbaine","2",1592,1850,3,FALSE,FALSE,0,0,"courtine  (enceinte du 14e s.)",18,"monuments, vestiges","1",2
"1003","2499",1592,1621,"EU_26","tours_N_1","urbaine","2",1592,1850,3,FALSE,FALSE,0,0,"tour? (enceinte du 14e s.)",18,"monuments, vestiges","1",2
"1004","2500",1592,1621,"EU_26","tours_N_1","urbaine","2",1592,1725,2,FALSE,FALSE,0,0,"courtine  (enceinte du 14e s.)",18,"monuments, vestiges","1",2
"1005","2501",1592,1621,"EU_24","faubourg_SO_15e","intermediaire","1",1592,1725,2,FALSE,FALSE,1,1,"Porte de Saint-Simple (enceinte du 14e s.)",18,"monuments, vestiges","1",2
"1006","2502",1592,1621,"EU_24","faubourg_SO_15e","intermediaire","1",1592,1725,2,FALSE,FALSE,1,1,"courtine (enceinte du 14e s.)",18,"monuments, vestiges","1",2
"1007","2503",1592,1621,"EU_24","faubourg_SO_15e","intermediaire","1",1592,1725,2,FALSE,FALSE,1,1,"courtine (enceinte du 14e s.)",18,"monuments, vestiges","1",2
"1008","2504",1592,1621,"EU_24","faubourg_SO_15e","intermediaire","1",1592,1650,2,FALSE,FALSE,1,1,"courtine (enceinte du 14e s.)",18,"monuments, vestiges","1",2
"1009","2505",1592,1621,"EU_24","faubourg_SO_15e","intermediaire","1",1592,1875,3,FALSE,FALSE,1,2,"courtine (enceinte du 14e s.)",18,"monuments, vestiges","1",2
"1010","2506",1592,1621,NA,NA,"non urbaine","0",1592,1875,3,FALSE,FALSE,1,1,"tour Chaloyneau  (enceinte du 14e s.)",18,"monuments, vestiges","1",2
"1011","2507",1592,1621,NA,NA,"non urbaine","0",1592,1650,2,FALSE,FALSE,1,1,"courtine (enceinte du 14e s.)",18,"monuments, vestiges","1",2
"1012","2508",1592,1621,NA,NA,"non urbaine","0",1592,1800,3,FALSE,FALSE,1,1,"tour du Chardonnet / tour de Quincangrogne (enceinte du 14e s.)",18,"monuments, vestiges","1",2
"1013","2509",1592,1621,"EU_26","tours_N_1","urbaine","2",1592,1725,2,FALSE,FALSE,0,0,"courtine (enceinte du 14e s.)",18,"monuments, vestiges","1",2
"1014","2510",1592,1621,"EU_26","tours_N_1","urbaine","2",1592,1725,2,FALSE,FALSE,0,0,"Porte du Chardonnet  (enceinte du 14e s.)",18,"monuments, vestiges","1",2
"1015","2511",1592,1621,"EU_26","tours_N_1","urbaine","2",1592,1725,2,FALSE,FALSE,0,0,"courtine (enceinte du 14e s.)",18,"monuments, vestiges","1",2
"1016","2512",1592,1621,"EU_26","tours_N_1","urbaine","2",1592,1725,2,FALSE,FALSE,0,0,"Porte de la Guerche (enceinte du 14e s.)",18,"monuments, vestiges","1",2
"1017","2513",1592,1621,"EU_26","tours_N_1","urbaine","2",1592,1670,2,FALSE,FALSE,0,0,"courtine (enceinte du 14e s.)",18,"monuments, vestiges","1",2
"1018","2514",1592,1621,NA,NA,"non urbaine","0",1592,1670,2,FALSE,FALSE,1,1,"courtine (enceinte du 14e s.)",18,"monuments, vestiges","1",2
"1019","2515",1592,1621,"EU_26","tours_N_1","urbaine","2",1592,1633,2,FALSE,FALSE,0,0,"courtine (enceinte du 14e s.)",18,"monuments, vestiges","1",2
"1020","2516",1592,1621,"EU_26","tours_N_1","urbaine","2",1592,1633,2,FALSE,FALSE,0,0,"courtine (enceinte du 14e s.)",18,"monuments, vestiges","1",2
"1021","2517",1592,1621,"EU_26","tours_N_1","urbaine","2",1592,1725,2,FALSE,FALSE,0,0,"courtine (enceinte du 14e s.)",18,"monuments, vestiges","1",2
"1022","2518",1592,1621,NA,NA,"non urbaine","0",1592,1725,2,FALSE,FALSE,1,1,"tour de l'enceinte 14e (tour Chievre) (site 48)",18,"monuments, vestiges","1",2
"1023","2519",1592,1621,"EU_26","tours_N_1","urbaine","2",1592,1725,2,FALSE,FALSE,0,0,"courtine (enceinte du 14e s.)",18,"monuments, vestiges","1",2
"1024","2520",1592,1621,NA,NA,"non urbaine","0",1592,1725,2,FALSE,FALSE,1,1,"tour Saint-Vincent  (enceinte du 14e s.)",18,"monuments, vestiges","1",2
"1025","2521",1592,1621,NA,NA,"non urbaine","0",1592,1770,2,FALSE,FALSE,1,1,"courtine (enceinte du 14e s.)",18,"monuments, vestiges","1",2
"1026","2522",1592,1621,"EU_25","faubourg_S_15e","intermediaire","1",1592,1770,2,FALSE,FALSE,1,1,"courtine (enceinte du 14e s.)",18,"monuments, vestiges","1",2
"1027","2523",1592,1621,"EU_26","tours_N_1","urbaine","2",1592,1760,2,FALSE,FALSE,0,0,"courtine (enceinte du 14e s.)",18,"monuments, vestiges","1",2
"1028","2524",1592,1621,"EU_25","faubourg_S_15e","intermediaire","1",1592,1725,2,FALSE,FALSE,1,1,"Porte neuve Saint-Etienne (enceinte du 14e s.)",18,"monuments, vestiges","1",2
"1029","2525",1592,1621,"EU_25","faubourg_S_15e","intermediaire","1",1592,1675,2,FALSE,FALSE,1,1,"Porte neuve Saint-Etienne (enceinte du 14e s.)",18,"monuments, vestiges","1",2
"1030","2526",1592,1621,NA,NA,"non urbaine","0",1592,1650,2,FALSE,FALSE,1,1,"courtine (enceinte du 14e s.)",18,"monuments, vestiges","1",2
"1031","2527",1592,1621,NA,NA,"non urbaine","0",1592,1725,2,FALSE,FALSE,1,1,"courtine (enceinte du 14e s.)",18,"monuments, vestiges","1",2
"1032","2528",1592,1621,NA,NA,"non urbaine","0",1592,1633,2,FALSE,FALSE,1,1,"courtine (enceinte du 14e s.)",18,"monuments, vestiges","1",2
"1033","2529",1592,1621,"EU_26","tours_N_1","urbaine","2",1592,1770,2,FALSE,FALSE,0,0,"courtine (enceinte du 14e s.)",18,"monuments, vestiges","1",2
"1034","2530",1592,1767,"EU_22","cite_S_1","urbaine","3",1592,1767,1,FALSE,FALSE,0,0,"courtine (enceinte du 4e s.)",18,"monuments, vestiges","1",2
"1035","2531",1592,1621,NA,NA,"non urbaine","0",1592,1642,2,FALSE,FALSE,1,1,"courtine (enceinte du 4e s.)",18,"monuments, vestiges","1",2
"1036","2532",1592,1621,NA,NA,"non urbaine","0",1592,2015,6,FALSE,FALSE,1,3,"courtine (enceinte du 4e s.)",18,"monuments, vestiges","1",2
"1037","2533",1592,1621,NA,NA,"non urbaine","0",1592,2015,6,FALSE,FALSE,1,3,"tour  (enceinte du 14e s.)",18,"monuments, vestiges","1",2
"1038","2534",1592,1621,NA,NA,"non urbaine","0",1592,2015,6,FALSE,FALSE,1,3,"courtine (enceinte du 4e s.)",18,"monuments, vestiges","1",2
"1039","2535",1592,1767,"EU_22","cite_S_1","urbaine","3",1592,1767,1,FALSE,FALSE,0,0,"tour (reprise enceinte au 9e s.)",18,"monuments, vestiges","1",2
"1040","2536",850,1621,NA,NA,"non urbaine","0",850,1800,3,FALSE,FALSE,1,1,"tour (reprise enceinte au 9e s.)",18,"monuments, vestiges","1",2
"1041","2537",850,899,"EU_09","cite_NE_1","urbaine","2",850,2015,6,FALSE,FALSE,0,1,"courtine (reprise enceinte au 9e s.)",18,"monuments, vestiges","1",2
"1042","2538",1356,1499,"EU_23","cite_N_2","urbaine","2",1356,1592,2,FALSE,FALSE,0,0,"porte feu Hugon / porte d'Orleans",21,"système défensif urbain","2",2
"1043","2539",1592,1621,"EU_26","tours_N_1","urbaine","2",1592,1700,2,FALSE,FALSE,0,0,"porte feu Hugon / porte d'Orleans",18,"monuments, vestiges","1",2
"1044","2540",1050,1355,"EU_17","cite_N_1","urbaine","2",1050,1592,3,FALSE,FALSE,0,0,"tour feu Hugon",21,"système défensif urbain","2",2
"1045","2541",1592,1621,"EU_26","tours_N_1","urbaine","2",1592,1734,2,FALSE,FALSE,0,0,"tour feu Hugon",37,"habitat","3",1
"1046","2542",1050,1619,NA,NA,"non urbaine","0",1050,1619,1,FALSE,FALSE,0,0,"tour Saint-Antoine / tour carree",21,"système défensif urbain","2",2
"1047","2543",1619,1779,NA,NA,"non urbaine","0",1619,1779,1,FALSE,FALSE,0,0,"tour Saint-Antoine / tour carree",37,"habitat","3",1
"1048","2545",1050,1360,NA,NA,"non urbaine","0",1050,1360,1,FALSE,FALSE,0,0,"Porte du pont (enceinte des Arcis)",21,"système défensif urbain","2",2
"1049","2546",1050,1450,NA,NA,"non urbaine","0",1050,1450,1,FALSE,FALSE,0,0,"courtine (enceinte des Arcis)",21,"système défensif urbain","2",2
"1050","2547",1050,1450,NA,NA,"non urbaine","0",1050,1450,1,FALSE,FALSE,0,0,"Porte de l'Hopiteau (enceinte des Arcis)",21,"système défensif urbain","2",2
"1051","2548",1050,1355,"EU_17","cite_N_1","urbaine","2",1050,1360,2,FALSE,FALSE,0,0,"courtine (enceinte des Arcis)",21,"système défensif urbain","2",2
"1052","2549",1050,1355,"EU_17","cite_N_1","urbaine","2",1050,1360,2,FALSE,FALSE,0,0,"Porte aux Cormeris (enceinte des Arcis)",21,"système défensif urbain","2",2
"1053","2550",1050,1355,"EU_17","cite_N_1","urbaine","2",1050,1360,2,FALSE,FALSE,0,0,"courtine (enceinte des Arcis)",21,"système défensif urbain","2",2
"1054","2551",1356,1621,NA,NA,"non urbaine","0",1356,1750,2,FALSE,FALSE,1,1,"Porte du pont / porte Saint-Genais (enceinte du 14e s.)",21,"système défensif urbain","2",2
"1055","2552",1450,1621,NA,NA,"non urbaine","0",1450,1750,2,FALSE,FALSE,1,1,"courtine (enceinte du 14e s.)",21,"système défensif urbain","2",2
"1056","2553",1450,1621,NA,NA,"non urbaine","0",1450,1750,2,FALSE,FALSE,1,1,"Porte de l'Hopiteau (enceinte du 14e s.)",21,"système défensif urbain","2",2
"1057","2554",1450,1621,NA,NA,"non urbaine","0",1450,1750,2,FALSE,FALSE,1,1,"courtine (enceinte du 14e s.)",21,"système défensif urbain","2",2
"1058","2556",1450,1592,NA,NA,"non urbaine","0",1450,1592,1,FALSE,FALSE,0,0,"courtine (enceinte du 14e s.)",21,"système défensif urbain","2",2
"1059","2557",1450,1592,NA,NA,"non urbaine","0",1450,1592,1,FALSE,FALSE,0,0,"courtine (enceinte du 14e s.)",21,"système défensif urbain","2",2
"1060","2558",1592,1621,NA,NA,"non urbaine","0",1592,1750,2,FALSE,FALSE,1,1,"Porte Saint-Louis (enceinte du 14e s.)",18,"monuments, vestiges","1",2
"1061","2559",1592,1621,NA,NA,"non urbaine","0",1592,1750,2,FALSE,FALSE,1,1,"courtine (enceinte du 14e s.)",18,"monuments, vestiges","1",2
"1062","2560",1592,1621,NA,NA,"non urbaine","0",1592,1750,2,FALSE,FALSE,1,1,"courtine (enceinte du 14e s.)",18,"monuments, vestiges","1",2
"1063","2561",1356,1450,"EU_21","stjulien_3","urbaine","1",1356,1450,1,FALSE,FALSE,0,0,"courtine (enceinte du 14e s.)",21,"système défensif urbain","2",2
"1064","2562",1356,1450,"EU_21","stjulien_3","urbaine","1",1356,1450,1,FALSE,FALSE,0,0,"Porte des Jacobins (enceinte du 14e s.)",21,"système défensif urbain","2",2
"1065","2563",1356,1450,"EU_21","stjulien_3","urbaine","1",1356,1450,1,FALSE,FALSE,0,0,"courtine (enceinte du 14e s.)",21,"système défensif urbain","2",2
"1066","2564",1356,1592,NA,NA,"non urbaine","0",1356,1592,1,FALSE,FALSE,0,0,"courtine (enceinte du 14e s.)",21,"système défensif urbain","2",2
"1067","2565",1356,1499,"EU_21","stjulien_3","urbaine","1",1356,1592,2,FALSE,FALSE,0,1,"courtine (enceinte du 14e s.)",21,"système défensif urbain","2",2
"1068","2566",1356,1592,NA,NA,"non urbaine","0",1356,1592,1,FALSE,FALSE,0,0,"tour des Jacobins",21,"système défensif urbain","2",2
"1069","2567",1356,1499,"EU_21","stjulien_3","urbaine","1",1356,1592,2,FALSE,FALSE,0,1,"porte Foire le Roi",21,"système défensif urbain","2",2
"1070","2568",1592,1621,"EU_26","tours_N_1","urbaine","2",1592,1750,2,FALSE,FALSE,0,0,"porte Foire le Roi",18,"monuments, vestiges","1",2
"1071","2569",1356,1499,"EU_23","cite_N_2","urbaine","2",1356,1592,2,FALSE,FALSE,0,0,"courtine (enceinte du 4e s.)",21,"système défensif urbain","2",2
"1072","2570",1592,1621,"EU_26","tours_N_1","urbaine","2",1592,1685,2,FALSE,FALSE,0,0,"courtine (enceinte du 4e s.)",18,"monuments, vestiges","1",2
"1073","2571",1356,1592,NA,NA,"non urbaine","0",1356,1592,1,FALSE,FALSE,0,0,"courtine (enceinte du 14e s.)",21,"système défensif urbain","2",2
"1074","2572",1592,1621,NA,NA,"non urbaine","0",1592,1760,2,FALSE,FALSE,1,1,"courtine (enceinte du 14e s.)",18,"monuments, vestiges","1",2
"1075","2573",1356,1499,"EU_21","stjulien_3","urbaine","1",1356,1592,2,FALSE,FALSE,0,1,"courtine (enceinte du 14e s.)",21,"système défensif urbain","2",2
"1076","2574",1592,1621,"EU_26","tours_N_1","urbaine","2",1592,1700,2,FALSE,FALSE,0,0,"courtine (enceinte du 14e s.)",18,"monuments, vestiges","1",2
"1077","2575",1700,1770,"EU_27","tours_N_2","urbaine","2",1700,1770,1,FALSE,FALSE,0,0,"Porte Neuve",32,"pouvoir civil, justice","3",2
"1078","2576",1482,1499,"EU_21","stjulien_3","urbaine","1",1482,1592,2,FALSE,FALSE,0,1,"Porte Ragueneau  (enceinte du 14e s.)",21,"système défensif urbain","2",2
"1079","2577",1592,1621,"EU_26","tours_N_1","urbaine","2",1592,1700,2,FALSE,FALSE,0,0,"Porte Ragueneau",32,"pouvoir civil, justice","3",2
"1080","2578",1356,1482,"EU_21","stjulien_3","urbaine","1",1356,1482,1,FALSE,FALSE,0,0,"courtine (enceinte du 14e s.)",21,"système défensif urbain","2",2
"1081","2579",1356,1499,"EU_21","stjulien_3","urbaine","1",1356,1592,2,FALSE,FALSE,0,1,"courtine (enceinte du 14e s.)",21,"système défensif urbain","2",2
"1082","2580",1356,1499,"EU_21","stjulien_3","urbaine","1",1356,1592,2,FALSE,FALSE,0,1,"Porte Maufumier (enceinte du 14e s.)",21,"système défensif urbain","2",2
"1083","2581",1592,1621,"EU_26","tours_N_1","urbaine","2",1592,1760,2,FALSE,FALSE,0,0,"Porte Maufumier",32,"pouvoir civil, justice","3",2
"1084","2582",1356,1499,"EU_21","stjulien_3","urbaine","1",1356,1592,2,FALSE,FALSE,0,1,"courtine (enceinte du 14e s.)",21,"système défensif urbain","2",2
"1085","2583",1592,1621,"EU_26","tours_N_1","urbaine","2",1592,1800,3,FALSE,FALSE,0,0,"courtine (enceinte du 14e s.)",21,"système défensif urbain","2",2
"1086","2584",1477,1499,"EU_20","chateauneuf_N","urbaine","2",1477,1592,2,FALSE,FALSE,0,0,"courtine (enceinte du 14e s.)",21,"système défensif urbain","2",2
"1087","2585",1592,1621,"EU_26","tours_N_1","urbaine","2",1592,1800,3,FALSE,FALSE,0,0,"courtine (enceinte du 14e s.)",21,"système défensif urbain","2",2
"1088","2586",1477,1592,NA,NA,"non urbaine","0",1477,1592,1,FALSE,FALSE,0,0,"courtine (enceinte du 14e s.)",21,"système défensif urbain","2",2
"1089","2587",1592,1621,NA,NA,"non urbaine","0",1592,1800,3,FALSE,FALSE,1,2,"courtine (enceinte du 14e s.)",21,"système défensif urbain","2",2
"1090","2589",1356,1499,"EU_20","chateauneuf_N","urbaine","2",1356,1592,2,FALSE,FALSE,0,0,"courtine (enceinte du 14e s.)",21,"système défensif urbain","2",2
"1091","2590",1592,1621,"EU_26","tours_N_1","urbaine","2",1592,1960,5,FALSE,FALSE,0,1,"courtine (enceinte du 14e s.)",21,"système défensif urbain","2",2
"1092","2591",1356,1592,NA,NA,"non urbaine","0",1356,1592,1,FALSE,FALSE,0,0,"Tour Rouge (enceinte du 14e s.)",21,"système défensif urbain","2",2
"1093","2592",1592,1621,NA,NA,"non urbaine","0",1592,1760,2,FALSE,FALSE,1,1,"Tour Rouge (enceinte du 14e s.)",21,"système défensif urbain","2",2
"1094","2593",300,549,"EU_03","cite_castrum","urbaine","2",300,1550,4,FALSE,FALSE,0,1,"courtine (enceinte du 4e s.)",21,"système défensif urbain","2",2
"1095","2594",300,349,"EU_02","ville_ouverte_O","urbaine","1",300,1450,2,FALSE,FALSE,1,1,"courtine (enceinte du 4e s.)",21,"système défensif urbain","2",2
"1096","2595",1356,1592,NA,NA,"non urbaine","0",1356,1592,1,FALSE,FALSE,0,0,"porte de l'Ecouherie",21,"système défensif urbain","2",2
"1097","2597",1356,1499,"EU_20","chateauneuf_N","urbaine","2",1356,1592,2,FALSE,FALSE,0,0,"courtine (enceinte du 14e s.)",21,"système défensif urbain","2",2
"1098","2598",1592,1621,"EU_26","tours_N_1","urbaine","2",1592,1960,5,FALSE,FALSE,0,1,"courtine (enceinte du 14e s.)",18,"monuments, vestiges","1",2
"1099","2599",1356,1496,NA,NA,"non urbaine","0",1356,1496,1,FALSE,FALSE,0,0,"courtine (enceinte du 14e s.)",21,"système défensif urbain","2",2
"1100","2600",1496,1592,NA,NA,"non urbaine","0",1496,1592,1,FALSE,FALSE,0,0,"poterne (enceinte du 14e s.)",21,"système défensif urbain","2",2
"1101","2602",1356,1499,"EU_20","chateauneuf_N","urbaine","2",1356,1592,2,FALSE,FALSE,0,0,"courtine (enceinte du 14e s.)",21,"système défensif urbain","2",2
"1102","2603",1592,1621,"EU_26","tours_N_1","urbaine","2",1592,1960,5,FALSE,FALSE,0,1,"courtine (enceinte du 14e s.)",18,"monuments, vestiges","1",2
"1103","2604",900,1100,"EU_06","centre_sm_2","urbaine","3",900,1100,1,FALSE,FALSE,0,0,"cour, Halles (rue des) (enceinte du 10e siecle)",21,"système défensif urbain","2",2
"1104","2605",1451,1592,NA,NA,"non urbaine","0",1451,1592,1,FALSE,FALSE,0,0,"porte des Tanneurs (enceinte du 14e s.)",21,"système défensif urbain","2",2
"1105","2606",1592,1621,NA,NA,"non urbaine","0",1592,1700,2,FALSE,FALSE,1,1,"porte des Tanneurs (enceinte du 14e s.)",18,"monuments, vestiges","1",2
"1106","2607",1356,1592,NA,NA,"non urbaine","0",1356,1592,1,FALSE,FALSE,0,0,"courtine (enceinte du 14e s.)",21,"système défensif urbain","2",2
"1107","2608",1592,1621,NA,NA,"non urbaine","0",1592,1960,5,FALSE,FALSE,1,2,"courtine (enceinte du 14e s.)",18,"monuments, vestiges","1",2
"1108","2609",1564,1592,NA,NA,"non urbaine","0",1564,1592,1,FALSE,FALSE,0,0,"tour triangulaire (""demi-lune"")",21,"système défensif urbain","2",2
"1109","2610",1592,1621,NA,NA,"non urbaine","0",1592,1700,2,FALSE,FALSE,1,1,"tour triangulaire (""demi-lune"")",21,"système défensif urbain","2",2
"1110","2611",1356,1592,"EU_18","faubourg_O_14e","intermediaire","2",1356,1592,1,FALSE,FALSE,0,0,"fosse (enceinte du 14e s.) (site 06)",21,"système défensif urbain","2",2
"1111","2612",1592,1621,"EU_18","faubourg_O_14e","intermediaire","2",1592,1650,2,FALSE,FALSE,1,0,"fosse (enceinte du 14e s.) (site 06)",13,"aménagement des berges","1",2
"1112","2613",1592,1621,"EU_18","faubourg_O_14e","intermediaire","2",1592,1650,2,FALSE,FALSE,1,0,"fosse (enceinte du 14e s.) (site 024)",13,"aménagement des berges","1",2
"1113","2614",1356,1592,NA,NA,"non urbaine","0",1356,1592,1,FALSE,FALSE,0,0,"fosse (enceinte du 14e s.) (site 9)",21,"système défensif urbain","2",2
"1114","2615",1592,1621,NA,NA,"non urbaine","0",1592,1650,2,FALSE,FALSE,1,1,"fosse (enceinte du 14e s.) (site 9)",13,"aménagement des berges","1",2
"1115","2616",1592,1621,NA,NA,"non urbaine","0",1592,1650,2,FALSE,FALSE,1,1,"fosse (enceinte du 14e s.) (site 9)",13,"aménagement des berges","1",2
"1116","2617",1356,1450,"EU_18","faubourg_O_14e","intermediaire","2",1356,1450,1,FALSE,FALSE,0,0,"rerefosse  (enceinte du 14e s.) (site 024)",21,"système défensif urbain","2",2
"1117","2618",1450,1592,"EU_18","faubourg_O_14e","intermediaire","2",1450,1592,1,FALSE,FALSE,0,0,"fosse  (enceinte du 14e s.) (site 024)",21,"système défensif urbain","2",2
"1118","2619",1356,1592,NA,NA,"non urbaine","0",1356,1592,1,FALSE,FALSE,0,0,"fosse (enceinte du 14e s.) (site TRAM)",21,"système défensif urbain","2",2
"1119","2620",1356,1592,NA,NA,"non urbaine","0",1356,1592,1,FALSE,FALSE,0,0,"fosse (enceinte du 14e s.) (site TRAM)",21,"système défensif urbain","2",2
"1120","2621",1592,1621,NA,NA,"non urbaine","0",1592,1700,2,FALSE,FALSE,1,1,"fosse (enceinte du 14e s.) (site TRAM)",21,"système défensif urbain","2",2
"1121","2622",1592,1621,NA,NA,"non urbaine","0",1592,1700,2,FALSE,FALSE,1,1,"fosse (enceinte du 14e s.) (site TRAM)",13,"aménagement des berges","1",2
"1122","2623",1356,1592,NA,NA,"non urbaine","0",1356,1592,1,FALSE,FALSE,0,0,"fosse (enceinte du 14e s.) (site 033)",21,"système défensif urbain","2",2
"1123","2624",1050,1355,"EU_16","stjulien_2","intermediaire","1",1050,1356,2,FALSE,FALSE,1,0,"fosse (enceinte des Arcis)",21,"système défensif urbain","2",2
"1124","2625",1050,1355,"EU_17","cite_N_1","urbaine","2",1050,1356,2,FALSE,FALSE,0,0,"pont (enceinte des Arcis)",21,"système défensif urbain","2",2
"1125","2626",1050,1355,"EU_17","cite_N_1","urbaine","2",1050,1356,2,FALSE,FALSE,0,0,"fosse (enceinte des Arcis)",21,"système défensif urbain","2",2
"1126","2627",1356,1400,"EU_21","stjulien_3","urbaine","1",1356,1400,1,FALSE,FALSE,0,0,"fosse des Jacobins (enceinte du 14e s.)",21,"système défensif urbain","2",2
"1127","2628",1356,1400,"EU_23","cite_N_2","urbaine","2",1356,1400,1,FALSE,FALSE,0,0,"pont (enceinte du 14e s.)",21,"système défensif urbain","2",2
"1128","2629",1356,1400,"EU_23","cite_N_2","urbaine","2",1356,1400,1,FALSE,FALSE,0,0,"fosse des Jacobins (enceinte du 14e s.)",21,"système défensif urbain","2",2
"1129","2630",1050,1355,"EU_17","cite_N_1","urbaine","2",1050,1400,2,FALSE,FALSE,0,0,"fosse (enceinte des Arcis)",21,"système défensif urbain","2",2
"1130","2631",1356,1450,NA,NA,"non urbaine","0",1356,1450,1,FALSE,FALSE,0,0,"fosse (enceinte 14e s.) (site 6)",21,"système défensif urbain","2",2
"1131","2632",1450,1500,NA,NA,"non urbaine","0",1450,1500,1,FALSE,FALSE,0,0,"fosse (enceinte 14e s.) (site 6)",21,"système défensif urbain","2",2
"1132","2633",1356,1450,NA,NA,"non urbaine","0",1356,1450,1,FALSE,FALSE,0,0,"fosse (enceinte du 14e s.)",21,"système défensif urbain","2",2
"1133","2634",1356,1450,NA,NA,"non urbaine","0",1356,1450,1,FALSE,FALSE,0,0,"fosse (enceinte du 14e s.)",21,"système défensif urbain","2",2
"1134","2635",1450,1592,NA,NA,"non urbaine","0",1450,1592,1,FALSE,FALSE,0,0,"fosse (enceinte du 14e s.)",21,"système défensif urbain","2",2
"1135","2636",1592,1621,NA,NA,"non urbaine","0",1592,1691,2,FALSE,FALSE,1,1,"fosse (enceinte du 14e s.)",13,"aménagement des berges","1",2
"1136","2637",1350,1355,NA,NA,"non urbaine","0",1350,1592,2,FALSE,FALSE,1,1,"port de Bretagne",13,"aménagement des berges","1",2
"1137","2638",1350,1592,NA,NA,"non urbaine","0",1350,1592,1,FALSE,FALSE,0,0,"port [devant la porte de l'ecoherie)",13,"aménagement des berges","1",2
"1138","2639",1477,1592,NA,NA,"non urbaine","0",1477,1592,1,FALSE,FALSE,0,0,"port [devant la porte Maufumier)",13,"aménagement des berges","1",2
"1139","2640",1477,1592,NA,NA,"non urbaine","0",1477,1592,1,FALSE,FALSE,0,0,"port [devant la porte Foire le roi)",13,"aménagement des berges","1",2
"1140","2641",1471,1592,NA,NA,"non urbaine","0",1471,1592,1,FALSE,FALSE,0,0,"port [devant la porte de l'hopiteau)",13,"aménagement des berges","1",2
"1141","2642",1350,1592,NA,NA,"non urbaine","0",1350,1592,1,FALSE,FALSE,0,0,"port [devant la porte Feu Hugon)",13,"aménagement des berges","1",2
"1142","2643",1500,1621,"EU_18","faubourg_O_14e","intermediaire","2",1500,2015,5,FALSE,FALSE,1,1,"habitation (lotissement), Madeleine (rue de la) 2",37,"habitat","3",1
"1143","2644",1500,1621,"EU_18","faubourg_O_14e","intermediaire","2",1500,2015,5,FALSE,FALSE,1,1,"habitation (lotissement), Madeleine (rue de la) 4",37,"habitat","3",1
"1144","2645",1500,1621,"EU_18","faubourg_O_14e","intermediaire","2",1500,2015,5,FALSE,FALSE,1,1,"habitation (lotissement), Madeleine (rue de la) 4bis",37,"habitat","3",1
"1145","2646",1500,1621,"EU_18","faubourg_O_14e","intermediaire","2",1500,2015,5,FALSE,FALSE,1,1,"habitation (lotissement), Madeleine (rue de la) 6",37,"habitat","3",1
"1146","2647",1500,1621,"EU_18","faubourg_O_14e","intermediaire","2",1500,2015,5,FALSE,FALSE,1,1,"habitation (lotissement), Madeleine (rue de la) 8",37,"habitat","3",1
"1147","2648",1500,1621,"EU_18","faubourg_O_14e","intermediaire","2",1500,2015,5,FALSE,FALSE,1,1,"habitation (lotissement), Madeleine (rue de la) 10",37,"habitat","3",1
"1148","2649",1500,1621,"EU_18","faubourg_O_14e","intermediaire","2",1500,2015,5,FALSE,FALSE,1,1,"habitation (lotissement), Madeleine (rue de la) 12",37,"habitat","3",1
"1149","2650",1500,1621,"EU_18","faubourg_O_14e","intermediaire","2",1500,2015,5,FALSE,FALSE,1,1,"habitation (lotissement), Madeleine (rue de la) 14",37,"habitat","3",1
"1150","2651",1500,1621,"EU_18","faubourg_O_14e","intermediaire","2",1500,2015,5,FALSE,FALSE,1,1,"habitation (lotissement), Madeleine (rue de la) 14",37,"habitat","3",1
"1151","2652",1500,1621,"EU_18","faubourg_O_14e","intermediaire","2",1500,2015,5,FALSE,FALSE,1,1,"habitation (lotissement), Hallebarde ( rue de la) 25",37,"habitat","3",1
"1152","2653",1500,1621,"EU_18","faubourg_O_14e","intermediaire","2",1500,2015,5,FALSE,FALSE,1,1,"habitation (lotissement), Hallebarde (rue de la) 27",37,"habitat","3",1
"1153","2654",1525,1621,"EU_26","tours_N_1","urbaine","2",1525,2015,5,FALSE,FALSE,0,1,"Hotel Cottereau, Trois Ecritoires (rue des) 7",37,"habitat","3",1
"1154","2655",1500,1621,"EU_26","tours_N_1","urbaine","2",1500,2015,5,FALSE,FALSE,0,1,"Hotel dit de l'Arbalete, Arbalete (rue de l') 5",37,"habitat","3",1
"1155","2656",1450,1499,"EU_20","chateauneuf_N","urbaine","2",1450,1888,5,FALSE,FALSE,0,1,"Hotel Berthelot-Briçonnet, Châteauneuf (rue de) 11-13",37,"habitat","3",1
"1156","2657",1888,1956,"EU_37","tours_centre_1","urbaine","3",1888,2015,2,FALSE,FALSE,0,0,"Hotel Berthelot-Briçonnet, Châteauneuf (rue de) 11-13",37,"habitat","3",1
